"age" "race" "ethnicty" "educ" "sex" "livewith" "famtime" "crimtype" "everviol" "numarr" "probtn" "corrinst" "evertime" "prviol" "prprop" "prdrug" "prpub" "prjuv" "agefirst" "usewepn" "alcuse" "everdrug"
"1043" 18 1 2 10 1 1 2 "2" 1 3 2 3 1 1 1 0 1 0 12 2 "1" "1"
"1044" 17 2 2 11 1 1 1 "1" 1 8 2 2 1 1 0 1 0 0 12 2 "1" "1"
"1045" 20 1 2 9 1 2 2 "1" 1 3 3 3 1 1 1 1 0 1 13 2 "1" "1"
"1046" 18 2 2 10 1 2 1 "1" 1 10 1 10 1 1 0 0 0 0 12 2 "1" "1"
"1047" 18 1 2 9 1 2 1 "2" 1 50 6 35 1 1 1 1 0 1 13 1 "1" "1"
"1048" 18 2 2 10 1 1 2 "1" 1 2 1 2 1 1 0 0 0 0 14 1 "1" "1"
"1049" 18 2 2 12 1 1 2 "2" 0 3 2 4 1 0 1 0 0 1 14 2 "1" "1"
"1050" 19 1 2 12 1 1 1 "1" 1 12 8 12 1 1 1 1 0 1 13 1 "1" "1"
"1051" 17 1 1 10 1 1 1 "1" 1 5 2 0 2 1 0 0 0 1 11 2 "1" "1"
"1052" 17 2 2 11 1 3 2 "1" 1 2 1 1 1 0 1 0 0 0 15 2 "1" "1"
"1053" 20 1 2 6 1 5 2 "3" 1 80 1 12 1 1 1 1 0 1 9 2 "1" "1"
"1054" 18 2 2 9 1 4 1 "1" 1 8 1 17 1 1 1 0 0 0 11 2 "2" "1"
"1055" 19 1 2 12 1 1 1 "1" 1 8 3 3 1 1 1 0 0 0 9 1 "2" "1"
"1056" 17 2 2 10 1 3 2 "1" 1 6 2 4 1 1 1 0 1 1 15 2 "1" "0"
"1057" 17 1 2 10 1 2 2 "2" 0 2 1 0 2 0 1 0 0 1 16 2 "1" "1"
"1058" 19 2 2 10 1 4 1 "1" 1 8 0 5 1 0 1 1 0 0 11 2 "1" "1"
"1059" 19 2 2 8 1 3 1 "1" 1 6 1 8 1 1 1 0 1 0 12 1 "2" "1"
"1060" 19 1 2 12 1 1 1 "1" 1 6 1 1 1 1 0 0 0 1 12 1 "1" "1"
"1061" 17 2 2 10 1 1 1 "1" 1 2 1 0 2 0 0 0 0 0 15 1 "2" "0"
"1062" 18 1 1 10 1 1 1 "2" 0 3 1 2 1 0 1 0 0 0 15 2 "2" "1"
"1063" 20 1 1 10 1 3 1 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "1" "1"
"1064" 17 2 2 12 1 4 1 "2" 1 8 3 3 1 1 1 1 0 0 11 2 "3" "1"
"1065" 19 1 1 10 1 1 2 "1" 1 3 1 1 1 0 0 1 0 0 15 2 "1" "1"
"1066" 21 1 2 10 1 1 1 "2" 1 5 1 1 1 1 1 0 0 0 14 2 "1" "1"
"1067" 19 1 2 9 1 1 1 "1" 1 3 1 5 1 1 1 0 0 1 6 2 "1" "1"
"1068" 19 2 2 11 1 3 1 "2" 0 30 2 6 1 0 1 0 0 0 10 2 "1" "1"
"1069" 18 1 2 11 1 3 1 "1" 1 5 1 22 1 0 1 0 1 1 13 2 "1" "1"
"1070" 18 4 2 10 1 1 1 "1" 1 15 1 1 1 1 1 1 0 1 13 2 "1" "1"
"1071" 18 1 1 12 1 1 1 "3" 0 2 0 1 1 0 0 0 0 0 17 2 "1" "0"
"1072" 21 1 1 12 1 5 2 "2" 0 2 1 1 1 0 1 0 0 0 19 2 "3" "1"
"1073" 18 1 1 10 1 3 2 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "1" "1"
"1074" 20 1 2 12 1 9 1 "2" 0 8 2 1 1 0 1 1 1 0 13 2 "1" "1"
"1075" 19 2 2 11 1 4 1 "1" 1 7 2 3 1 1 1 0 0 0 15 2 "1" "1"
"1076" 18 2 2 10 1 7 1 "2" 0 2 1 6 1 0 1 0 0 1 16 2 "1" "1"
"1077" 18 1 1 10 1 3 2 "2" 0 1 0 0 2 0 0 0 0 0 18 2 "1" "1"
"1078" 19 1 2 12 1 1 2 "3" 1 45 3 2 1 1 1 1 0 1 12 2 "1" "1"
"1079" 22 2 2 11 1 1 1 "1" 1 4 3 2 1 1 1 1 0 0 12 2 "1" "1"
"1080" 18 1 1 10 1 1 1 "2" 0 20 1 18 1 0 1 1 1 0 12 2 "1" "1"
"1081" 18 4 1 11 1 5 2 "2" 1 4 2 2 1 1 1 0 0 0 13 2 "1" "1"
"1082" 18 1 1 11 1 3 1 "2" 0 7 3 1 1 0 1 0 0 1 13 2 "1" "1"
"1083" 18 4 2 9 1 2 1 "2" 0 20 1 5 1 0 1 0 0 1 11 2 "1" "1"
"1084" 19 1 2 11 1 3 2 "2" 0 4 1 1 1 0 1 0 0 1 15 2 "1" "1"
"1085" 17 2 1 11 1 1 2 "1" 1 2 1 3 1 1 0 0 0 0 16 1 "1" "0"
"1086" 17 1 1 10 1 3 1 "1" 1 4 1 4 1 1 1 1 1 1 14 1 "1" "1"
"1087" 19 1 1 10 1 3 2 "1" 1 4 1 1 1 1 0 0 0 1 16 2 "1" "1"
"1088" 19 2 2 12 1 1 1 "1" 1 6 1 1 1 1 1 0 0 0 9 2 "3" "1"
"1089" 17 5 1 9 1 5 1 "2" 0 5 1 1 1 0 1 0 0 1 13 2 "1" "1"
"1090" 16 3 2 14 1 7 1 "2" 1 21 2 25 1 1 1 1 1 1 9 2 "1" "1"
"1091" 19 1 2 11 1 3 2 "2" 0 4 4 4 1 0 1 0 0 0 13 2 "1" "1"
"1092" 18 2 2 10 1 4 1 "2" 1 10 1 1 1 1 1 1 1 1 8 2 "1" "1"
"1093" 17 1 1 11 1 3 2 "1" 1 2 4 8 1 1 1 1 0 0 6 2 "1" "1"
"1094" 17 2 2 10 1 1 1 "1" 1 2 1 5 1 1 1 1 1 0 13 2 "3" "1"
"1095" 19 1 1 10 1 4 2 "3" 1 15 1 1 1 1 0 1 0 0 9 2 "2" "1"
"1096" 18 2 2 11 1 3 1 "1" 1 7 5 4 1 0 1 0 0 0 10 2 "3" "0"
"1097" 21 1 2 12 1 1 2 "1" 1 2 0 0 2 0 0 0 0 0 18 1 "1" "1"
"1098" 20 1 1 9 1 1 2 "1" 1 20 1 4 1 1 1 1 1 1 12 1 "1" "1"
"1099" 20 2 2 14 1 3 2 "1" 1 3 2 0 2 0 0 0 0 0 16 2 "1" "0"
"1100" 19 2 2 12 1 1 2 "2" 1 7 1 2 1 1 1 0 1 0 14 2 "1" "0"
"1101" 20 1 2 14 1 1 2 "2" 0 12 1 3 1 0 1 1 1 0 12 2 "1" "1"
"1102" 23 1 2 12 1 3 2 "1" 1 15 3 3 1 1 1 0 1 1 14 1 "1" "1"
"1103" 19 2 2 12 1 1 1 "1" 1 1 0 0 2 0 0 0 0 0 17 1 "1" "1"
"1104" 19 2 2 10 1 1 2 "3" 0 99 8 0 2 0 1 0 0 0 9 2 "2" "1"
"1105" 22 2 2 12 1 1 2 "1" 1 2 1 1 1 0 1 0 0 0 18 1 "1" "1"
"1106" 20 1 2 11 1 1 2 "2" 0 12 2 2 1 0 1 0 0 0 12 2 "1" "1"
"1107" 24 4 2 10 1 4 2 "1" 1 20 3 99 1 1 1 1 0 1 11 1 "1" "1"
"1108" 19 2 2 11 1 3 1 "1" 1 35 3 15 1 1 1 1 0 0 11 1 "1" "1"
"1109" 23 3 2 14 1 3 2 "1" 1 1 0 0 2 0 0 0 0 0 20 1 "2" "0"
"1110" 19 1 2 13 1 2 1 "2" 0 6 2 0 2 0 1 0 0 0 15 2 "1" "1"
"1111" 20 1 1 14 1 3 1 "2" 0 4 2 0 2 0 1 1 0 1 12 2 "1" "1"
"1112" 20 2 2 11 1 1 1 "1" 1 20 1 6 1 1 1 0 0 0 12 2 "1" "0"
"1113" 19 1 1 10 1 5 1 "1" 1 6 3 4 1 1 1 1 1 0 11 1 "2" "1"
"1114" 21 1 2 9 1 1 1 "1" 1 9 6 2 1 1 1 1 1 1 12 2 "1" "1"
"1115" 19 1 2 7 1 5 1 "1" 1 30 7 6 1 1 1 1 1 1 6 2 "1" "1"
"1116" 20 2 2 12 1 3 2 "3" 1 7 1 3 1 1 0 1 0 1 15 2 "1" "1"
"1117" 18 2 2 7 1 4 1 "1" 1 2 0 1 1 0 1 1 0 1 11 2 "3" "1"
"1118" 21 1 1 9 1 7 1 "1" 1 18 2 16 1 1 1 0 0 1 13 1 "1" "1"
"1119" 18 1 1 9 1 1 1 "2" 0 20 1 9 1 0 1 1 0 1 13 2 "1" "1"
"1120" 24 2 2 11 1 1 2 "2" 0 99 1 0 2 0 0 0 0 0 99 2 "1" "1"
"1121" 21 2 2 11 1 5 2 "2" 1 10 3 4 1 1 1 1 1 1 11 2 "1" "1"
"1122" 19 1 1 12 1 3 1 "1" 1 13 1 1 1 1 1 1 0 0 15 2 "1" "1"
"1123" 20 1 2 11 1 9 2 "1" 1 20 1 14 1 1 1 0 0 0 11 2 "1" "1"
"1124" 18 1 1 9 1 3 1 "2" 1 10 1 5 1 1 1 1 0 0 12 2 "1" "1"
"1125" 18 1 1 7 1 3 2 "3" 0 7 5 6 1 0 1 1 1 0 15 2 "1" "1"
"1126" 18 2 1 11 1 3 1 "1" 1 20 2 10 1 1 1 0 0 0 10 1 "3" "0"
"1127" 19 4 1 10 1 3 2 "2" 0 25 5 4 1 0 1 0 0 0 11 2 "1" "1"
"1128" 24 1 2 10 1 7 1 "1" 1 11 6 1 1 1 1 0 1 1 14 1 "1" "1"
"1129" 19 2 2 11 1 1 2 "1" 1 6 1 2 1 0 1 0 0 1 14 1 "3" "1"
"1130" 16 2 2 9 1 1 1 "1" 1 5 1 1 1 0 1 0 0 0 13 1 "1" "1"
"1131" 20 2 2 9 1 4 1 "3" 1 4 2 7 1 1 1 0 0 0 13 2 "1" "1"
"1132" 19 2 2 9 1 1 1 "1" 1 1 0 0 2 1 0 0 0 0 13 1 "1" "1"
"1133" 19 2 2 11 1 1 1 "1" 1 96 1 1 1 1 1 0 0 0 9 1 "1" "1"
"1134" 18 1 1 10 1 1 1 "1" 1 25 3 6 1 1 1 1 1 1 12 2 "1" "1"
"1135" 20 2 2 12 1 1 1 "1" 1 40 20 1 1 1 1 1 1 1 8 2 "1" "1"
"1136" 20 2 2 9 1 3 2 "2" 0 4 1 3 1 0 0 0 0 0 13 2 "3" "1"
"1137" 19 1 2 11 1 1 1 "1" 1 10 3 2 1 1 1 0 0 0 13 2 "1" "1"
"1138" 20 1 1 11 1 3 1 "1" 1 20 1 10 1 0 1 1 0 1 15 2 "1" "1"
"1139" 18 2 1 9 1 2 1 "1" 1 13 9 3 1 1 1 1 1 1 12 1 "1" "1"
"1140" 22 2 2 11 1 1 1 "1" 1 7 1 99 1 1 1 0 0 0 11 2 "3" "1"
"1141" 18 2 1 9 1 1 1 "1" 1 5 3 0 2 1 1 0 0 1 14 1 "1" "1"
"1142" 18 2 2 10 1 1 2 "2" 0 7 1 0 2 0 1 0 0 0 15 2 "3" "0"
"1143" 19 2 2 9 1 3 1 "4" 0 7 1 3 1 0 1 0 0 0 13 2 "1" "1"
"1144" 19 2 2 13 1 7 1 "1" 1 1 0 0 2 0 0 0 0 0 17 2 "3" "0"
"1145" 19 1 2 12 1 3 1 "2" 0 5 3 8 1 0 1 0 0 0 12 2 "3" "1"
"1146" 20 2 2 13 1 1 1 "1" 1 2 0 0 2 0 0 0 0 0 15 2 "3" "1"
"1147" 20 2 2 11 1 3 1 "1" 1 40 0 0 2 0 0 0 0 0 15 2 "1" "1"
"1148" 18 1 1 8 1 4 1 "1" 1 3 1 2 1 1 1 0 0 0 13 1 "3" "1"
"1149" 20 1 2 7 1 2 1 "1" 1 10 1 2 1 1 1 1 1 0 15 2 "1" "1"
"1150" 21 1 1 10 1 3 1 "1" 1 10 1 3 1 1 1 1 0 1 15 1 "1" "1"
"1151" 18 1 2 11 1 7 1 "4" 1 4 4 15 1 1 1 1 0 1 9 2 "1" "1"
"1152" 18 1 1 12 1 1 1 "1" 1 4 1 0 2 1 1 0 0 1 12 1 "1" "1"
"1153" 21 1 2 9 1 1 2 "3" 0 6 2 2 1 0 1 0 0 0 13 2 "1" "1"
"1154" 21 2 2 12 1 3 2 "1" 1 2 0 0 2 0 0 0 0 0 19 1 "1" "1"
"1155" 20 1 1 9 1 4 1 "3" 1 10 1 2 1 1 0 1 0 0 12 2 "1" "1"
"1156" 19 1 2 9 1 3 1 "1" 1 20 7 3 1 1 1 1 0 1 10 1 "1" "1"
"1157" 20 1 1 9 1 1 1 "2" 0 5 1 3 9 0 1 1 0 0 12 2 "1" "1"
"1158" 21 2 2 14 1 1 1 "2" 0 15 2 3 1 0 1 1 0 1 13 2 "1" "1"
"1159" 20 2 2 12 1 4 1 "2" 0 12 3 1 1 0 1 1 0 0 13 2 "1" "1"
"1160" 19 2 2 7 1 1 1 "1" 1 4 0 0 2 0 0 0 0 0 14 1 "3" "1"
"1161" 19 1 1 12 1 4 1 "2" 1 15 2 10 1 1 1 1 1 0 8 2 "1" "1"
"1162" 21 2 2 10 1 1 1 "3" 0 15 3 3 1 0 1 1 0 0 9 2 "1" "1"
"1163" 18 1 1 7 1 3 1 "2" 1 40 99 20 1 1 1 1 0 0 10 2 "1" "1"
"1164" 17 1 2 9 1 3 2 "1" 1 2 1 0 2 0 0 0 0 0 14 2 "1" "0"
"1165" 20 1 1 10 1 1 2 "1" 1 1 0 0 2 0 0 0 0 0 17 1 "3" "1"
"1166" 19 1 2 7 1 6 1 "2" 1 11 1 3 1 1 1 1 1 1 9 2 "1" "1"
"1167" 18 2 1 8 1 1 1 "1" 1 7 2 3 1 1 1 0 0 1 9 1 "1" "1"
"1168" 19 2 2 12 1 1 1 "3" 1 6 3 0 2 1 1 1 0 0 15 2 "2" "1"
"1169" 18 1 2 11 1 1 2 "2" 0 10 1 5 1 0 1 0 1 0 16 2 "1" "1"
"1170" 18 1 2 6 1 3 1 "2" 1 15 1 99 1 1 1 1 0 1 13 1 "1" "1"
"1171" 19 2 2 11 1 1 2 "1" 1 3 11 99 9 0 0 0 0 0 16 1 "1" "1"
"1172" 22 1 1 10 1 3 2 "1" 1 7 1 4 1 0 1 0 0 1 12 1 "1" "1"
"1173" 17 2 2 10 1 4 1 "3" 1 3 1 2 1 1 0 0 0 0 15 2 "1" "1"
"1174" 20 1 1 9 1 1 1 "1" 1 2 1 1 1 0 1 0 0 0 15 1 "1" "1"
"1175" 21 1 1 10 1 8 1 "4" 1 10 1 10 1 1 1 1 0 1 13 2 "1" "1"
"1176" 20 3 2 14 1 3 2 "2" 0 1 0 0 2 0 0 0 0 0 19 2 "1" "1"
"1177" 19 1 2 11 1 1 2 "1" 1 4 1 1 1 0 1 0 0 0 12 1 "1" "1"
"1178" 24 2 2 11 1 4 2 "3" 0 4 0 2 1 0 0 1 0 0 16 2 "2" "1"
"1179" 18 2 2 11 1 7 2 "1" 1 5 0 0 2 0 0 0 0 0 13 1 "3" "0"
"1180" 20 2 2 12 1 1 2 "1" 1 5 1 1 1 1 1 0 0 1 11 1 "3" "1"
"1181" 21 2 2 11 1 1 2 "1" 1 2 1 0 2 1 1 0 0 0 18 2 "2" "1"
"1182" 17 2 1 10 1 1 1 "1" 1 3 1 0 2 0 0 0 0 0 11 1 "2" "1"
"1183" 18 2 2 9 1 1 2 "1" 1 26 8 6 1 1 1 1 1 1 10 1 "1" "1"
"1184" 19 2 2 11 1 3 2 "2" 0 6 2 0 2 0 1 0 0 0 15 2 "1" "1"
"1185" 20 2 2 12 1 4 1 "1" 1 7 1 5 1 1 1 0 0 1 12 1 "2" "1"
"1186" 19 2 2 11 1 3 2 "1" 1 13 1 3 1 1 0 1 0 0 14 2 "3" "1"
"1187" 19 2 2 12 1 5 1 "1" 1 13 2 4 1 1 1 1 0 1 8 2 "1" "1"
"1188" 19 1 2 13 1 1 2 "2" 0 4 2 0 2 0 1 0 0 0 16 2 "1" "1"
"1189" 21 1 2 14 1 1 2 "3" 0 1 0 0 2 0 0 0 0 0 20 2 "1" "1"
"1190" 19 2 2 12 1 1 2 "1" 1 3 1 0 2 0 1 0 0 0 12 1 "1" "0"
"1191" 20 1 2 11 1 7 1 "2" 1 12 1 1 1 1 1 1 0 0 9 1 "1" "1"
"1192" 19 2 2 9 1 1 2 "3" 0 25 1 1 1 0 0 0 0 0 12 2 "3" "0"
"1193" 19 2 2 11 1 1 9 "4" 1 10 1 6 1 1 0 0 1 0 13 1 "2" "0"
"1194" 20 2 2 11 1 1 2 "1" 1 2 1 3 1 0 0 0 1 0 15 2 "1" "1"
"1195" 23 1 2 14 1 1 2 "2" 0 4 1 1 1 0 0 0 0 0 18 2 "1" "1"
"1196" 23 1 2 9 1 1 1 "1" 1 4 0 0 2 0 0 0 0 0 18 1 "1" "1"
"1197" 21 1 1 12 1 1 1 "2" 1 10 3 0 2 1 1 1 0 0 16 1 "1" "1"
"1198" 15 2 2 9 1 1 1 "2" 0 5 1 1 1 0 1 0 1 0 14 2 "1" "1"
"1199" 16 1 1 8 1 3 1 "1" 1 5 1 1 1 0 1 0 1 1 14 2 "1" "1"
"1200" 15 1 2 9 1 2 1 "3" 0 4 1 1 1 0 1 1 0 1 9 2 "1" "1"
"1201" 16 4 2 9 1 1 1 "2" 0 3 0 2 1 0 1 0 0 0 15 2 "1" "1"
"1202" 15 1 2 7 1 1 1 "1" 1 15 2 3 1 1 1 0 0 1 11 2 "1" "1"
"1203" 16 1 2 10 1 3 1 "1" 1 17 0 3 1 0 0 0 0 0 12 2 "1" "1"
"1204" 17 1 2 9 1 4 2 "2" 0 20 1 10 1 0 1 0 0 0 8 2 "1" "1"
"1205" 17 1 2 12 1 3 1 "2" 0 5 1 2 1 0 1 1 0 1 13 2 "1" "1"
"1206" 16 1 2 10 1 3 2 "2" 0 1 1 1 1 0 0 0 0 0 15 2 "3" "0"
"1207" 16 1 2 8 1 1 1 "2" 0 1 1 1 1 0 1 0 0 0 16 2 "1" "1"
"1208" 17 1 2 9 1 1 1 "2" 1 96 6 5 1 1 1 1 0 1 10 2 "1" "1"
"1209" 17 1 2 10 1 1 1 "3" 0 3 0 13 1 0 0 0 0 0 13 1 "1" "1"
"1210" 17 1 2 10 1 1 2 "2" 0 2 1 1 1 0 1 0 0 1 16 2 "1" "1"
"1211" 16 1 2 6 1 1 2 "2" 1 4 2 2 1 1 1 0 1 1 99 2 "1" "1"
"1212" 17 1 2 7 1 1 2 "2" 0 2 0 0 2 0 0 0 0 0 13 2 "1" "1"
"1213" 17 1 2 11 1 1 1 "2" 0 9 1 2 1 0 1 1 1 1 12 2 "1" "1"
"1214" 18 1 2 8 1 3 1 "2" 0 40 1 6 1 0 1 0 0 1 15 2 "1" "1"
"1215" 17 1 2 11 1 3 2 "1" 1 6 1 0 2 1 1 1 1 1 13 2 "1" "1"
"1216" 17 1 1 11 1 3 1 "1" 1 2 1 0 2 1 0 0 0 0 16 1 "1" "1"
"1217" 17 2 2 11 1 5 1 "1" 1 80 75 99 1 1 1 0 1 1 9 2 "1" "1"
"1218" 17 1 1 10 1 5 2 "2" 1 2 0 0 2 1 1 0 0 1 12 2 "1" "0"
"1219" 16 1 2 8 1 1 2 "2" 1 15 0 1 1 1 1 1 0 0 12 2 "1" "1"
"1220" 14 1 2 8 1 2 1 "2" 1 8 1 20 1 1 1 1 1 1 9 2 "1" "1"
"1221" 17 1 2 10 1 3 1 "2" 0 1 0 0 2 0 0 0 0 0 17 2 "1" "1"
"1222" 16 1 2 10 1 1 2 "2" 0 3 1 0 2 0 1 1 0 0 15 2 "1" "1"
"1223" 15 1 2 9 2 2 1 "2" 0 5 99 5 1 0 1 1 0 1 11 2 "1" "1"
"1224" 16 1 2 8 1 1 1 "2" 0 25 99 0 2 0 1 1 1 1 9 2 "1" "1"
"1225" 16 1 2 7 2 9 1 "1" 1 4 1 6 1 1 1 1 1 1 13 2 "1" "1"
"1226" 16 1 2 8 1 1 1 "2" 1 96 7 99 1 1 1 1 1 1 6 2 "1" "1"
"1227" 16 1 2 10 1 1 1 "2" 0 10 1 3 1 0 1 0 0 0 15 1 "1" "1"
"1228" 16 1 2 9 1 3 2 "2" 1 45 3 25 1 1 1 0 0 0 10 2 "1" "1"
"1229" 17 1 2 10 1 1 1 "2" 1 9 2 8 1 1 1 0 1 1 15 1 "1" "1"
"1230" 18 1 2 11 1 3 1 "2" 0 2 4 99 1 0 1 0 0 0 17 2 "1" "1"
"1231" 18 1 2 9 1 3 1 "2" 0 15 2 3 1 0 1 0 0 1 13 2 "1" "1"
"1232" 18 1 2 9 1 1 2 "2" 1 4 1 10 1 1 1 0 0 1 14 2 "1" "1"
"1233" 17 1 1 11 1 3 1 "2" 0 3 1 2 1 0 1 0 0 1 15 2 "1" "1"
"1234" 16 1 2 9 1 4 1 "2" 1 25 3 10 1 1 1 1 0 0 12 2 "1" "1"
"1235" 16 1 2 9 1 1 2 "1" 1 5 3 8 1 1 1 0 0 1 9 1 "1" "1"
"1236" 15 1 1 7 1 3 1 "1" 1 15 4 99 1 1 1 1 0 1 13 1 "1" "1"
"1237" 16 4 2 8 1 3 1 "2" 1 12 1 4 1 1 1 0 0 0 13 2 "1" "1"
"1238" 16 1 2 9 1 3 2 "1" 1 6 0 0 2 1 1 0 0 0 14 2 "1" "1"
"1239" 16 1 2 6 1 1 1 "1" 1 15 6 1 1 1 1 0 0 1 14 1 "1" "1"
"1240" 16 1 2 10 1 1 2 "2" 0 10 1 2 1 0 1 0 0 1 13 2 "1" "1"
"1241" 16 1 2 9 1 2 2 "2" 0 3 2 7 1 0 0 0 0 1 14 2 "1" "1"
"1242" 18 1 2 10 1 3 1 "2" 1 20 13 9 1 1 1 1 1 0 12 2 "1" "1"
"1243" 15 1 2 8 1 3 1 "2" 1 19 4 7 1 1 1 0 0 1 8 2 "1" "1"
"1244" 14 1 2 9 2 1 1 "2" 0 50 1 1 1 0 1 0 0 0 12 2 "1" "1"
"1245" 16 1 2 10 2 3 1 "2" 0 9 1 2 1 0 1 0 0 0 14 2 "1" "1"
"1246" 14 1 2 8 1 1 1 "2" 0 27 2 2 1 0 1 0 0 0 8 2 "1" "1"
"1247" 17 1 2 11 1 2 2 "1" 1 6 2 13 1 1 1 0 0 1 15 2 "1" "1"
"1248" 14 1 2 8 2 1 2 "2" 0 2 0 2 1 0 0 0 0 0 13 2 "1" "1"
"1249" 17 4 2 9 1 1 1 "1" 1 35 1 4 1 1 1 0 0 1 6 1 "1" "1"
"1250" 17 1 2 10 2 3 1 "4" 0 4 0 0 2 0 0 0 0 0 14 2 "1" "1"
"1251" 16 1 2 10 1 1 1 "1" 1 2 1 1 1 0 0 1 0 0 14 1 "1" "1"
"1252" 16 1 1 9 1 2 1 "2" 1 16 18 3 1 1 1 1 1 1 99 2 "1" "1"
"1253" 15 1 1 9 2 3 2 "2" 0 4 1 0 2 0 1 1 0 1 12 2 "1" "1"
"1254" 16 1 2 8 1 3 1 "1" 1 3 1 0 2 1 0 0 0 1 14 2 "3" "1"
"1255" 15 1 2 9 1 1 1 "2" 0 2 1 1 1 0 1 0 0 0 13 2 "1" "1"
"1256" 14 1 2 7 1 3 1 "2" 0 15 0 2 1 0 1 1 1 0 12 2 "1" "1"
"1257" 17 1 2 9 2 1 1 "2" 0 4 2 6 1 0 1 0 0 1 15 2 "1" "1"
"1258" 17 1 2 13 2 4 1 "2" 0 12 1 1 1 0 0 0 0 1 14 2 "1" "1"
"1259" 16 1 2 9 1 1 1 "1" 1 5 1 0 2 1 1 0 0 0 15 2 "1" "1"
"1260" 16 1 2 9 1 3 2 "4" 0 1 0 0 2 0 0 0 0 0 15 2 "3" "0"
"1261" 17 1 2 11 1 3 1 "2" 0 4 0 4 1 0 0 0 0 0 15 2 "1" "1"
"1262" 16 1 2 8 1 3 1 "1" 1 3 1 0 2 0 0 0 0 1 14 2 "1" "0"
"1263" 17 1 2 12 1 3 1 "2" 0 1 1 2 1 0 0 0 0 0 17 2 "1" "1"
"1264" 17 2 1 11 2 1 2 "2" 0 7 1 1 1 0 1 0 0 1 12 2 "1" "1"
"1265" 14 1 2 8 2 7 9 "1" 1 15 1 1 1 0 1 0 0 0 10 2 "3" "1"
"1266" 18 1 2 11 2 3 2 "2" 0 1 1 1 1 0 0 0 0 0 17 2 "3" "0"
"1267" 17 1 2 9 2 4 1 "1" 1 15 1 6 1 1 1 0 0 1 14 1 "1" "1"
"1268" 17 1 2 9 1 1 2 "1" 1 15 1 3 1 1 1 1 0 1 13 1 "1" "1"
"1269" 16 1 2 6 2 1 2 "1" 1 6 1 6 1 1 1 1 0 1 12 1 "1" "1"
"1270" 17 1 2 11 1 1 2 "1" 1 3 2 0 2 1 0 0 0 1 14 2 "1" "1"
"1271" 17 1 2 10 1 1 1 "2" 1 2 5 8 1 1 1 0 0 1 12 2 "1" "1"
"1272" 18 1 2 9 1 3 1 "2" 1 25 1 1 1 1 1 1 1 0 10 2 "1" "1"
"1273" 14 1 1 7 2 1 2 "2" 0 20 5 4 1 0 1 1 0 1 11 2 "1" "1"
"1274" 16 1 2 10 1 2 1 "2" 0 4 0 3 1 0 1 0 0 0 15 2 "1" "1"
"1275" 18 4 2 11 1 3 1 "2" 0 1 0 0 2 0 0 0 0 0 17 2 "1" "1"
"1276" 17 1 2 9 1 1 1 "2" 1 20 9 9 1 1 1 1 1 1 11 1 "3" "1"
"1277" 15 1 2 9 2 7 1 "4" 1 12 1 8 1 1 1 0 0 1 13 2 "1" "1"
"1278" 17 1 2 10 1 1 1 "2" 0 2 0 1 1 0 1 0 0 0 16 1 "1" "1"
"1279" 17 1 2 9 1 1 1 "1" 1 5 1 1 1 1 1 1 1 1 13 9 "1" "1"
"1280" 16 1 2 9 1 3 2 "2" 0 1 1 1 1 0 1 0 0 0 99 2 "3" "1"
"1281" 16 2 2 9 1 4 1 "2" 0 16 99 16 1 0 1 0 0 1 11 2 "1" "1"
"1282" 14 2 1 9 1 1 1 "2" 0 1 1 3 1 0 1 0 0 0 14 2 "1" "1"
"1283" 16 1 2 8 1 1 1 "1" 1 3 0 0 2 0 0 1 0 1 15 2 "1" "1"
"1284" 15 1 2 8 1 2 2 "1" 1 1 1 2 1 1 1 1 0 1 12 2 "1" "1"
"1285" 15 1 2 8 1 3 1 "2" 0 1 0 2 1 0 0 0 0 0 14 2 "1" "1"
"1286" 17 3 2 9 1 7 2 "2" 0 6 0 3 1 0 1 0 0 1 14 2 "1" "1"
"1287" 16 1 2 8 1 1 1 "2" 1 6 1 6 1 1 0 0 0 1 14 1 "1" "1"
"1288" 17 1 2 11 1 3 2 "1" 1 8 1 6 1 0 1 0 0 0 16 2 "1" "1"
"1289" 15 1 2 8 1 1 1 "2" 0 12 1 2 1 0 1 1 0 0 12 2 "1" "1"
"1290" 16 3 2 6 1 1 2 "1" 1 10 99 99 1 0 1 0 0 0 99 2 "1" "1"
"1291" 16 1 2 12 1 3 1 "2" 0 1 1 0 2 0 0 0 0 0 14 2 "1" "1"
"1292" 17 1 2 10 2 1 2 "1" 1 1 0 0 2 0 0 0 0 0 16 1 "1" "1"
"1293" 15 1 2 10 1 3 2 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "1" "0"
"1294" 16 1 2 8 2 7 1 "1" 1 5 0 4 1 0 1 0 0 0 13 1 "1" "1"
"1295" 14 1 2 8 1 2 2 "2" 0 4 9 30 1 0 1 0 1 1 11 1 "1" "1"
"1296" 13 1 2 6 1 3 2 "1" 1 5 0 0 2 0 0 0 0 0 11 2 "1" "1"
"1297" 13 1 1 7 1 1 2 "2" 0 96 1 7 1 0 1 0 0 0 6 2 "1" "1"
"1298" 15 2 2 9 1 1 1 "1" 1 2 1 2 1 0 1 0 0 0 15 1 "1" "1"
"1299" 16 1 2 8 2 1 1 "2" 0 6 2 7 1 0 1 1 0 1 14 2 "1" "1"
